SK_ID_CURR,EXT_SOURCE_2,EXT_SOURCE_3,PAYMENT_RATE,DAYS_BIRTH,CODE_GENDER,INSTAL_AMT_PAYMENT_MIN,PREV_APP_CREDIT_PERC_MEAN,INSTAL_DPD_MEAN,DAYS_EMPLOYED,AMT_ANNUITY,DAYS_EMPLOYED_PERC,INSTAL_PAYMENT_PERC_MEAN,PREV_NAME_CONTRACT_STATUS_Approved_MEAN,DAYS_LAST_PHONE_CHANGE,PREV_NAME_CONTRACT_STATUS_Refused_MEAN,INSTAL_PAYMENT_DIFF_MEAN,ANNUITY_INCOME_PERC,NAME_EDUCATION_TYPE_Highereducation,APPROVED_AMT_DOWN_PAYMENT_MAX,APPROVED_APP_CREDIT_PERC_MAX,PREV_CNT_PAYMENT_MEAN,INSTAL_AMT_PAYMENT_SUM,PREV_APP_CREDIT_PERC_MIN,PREV_CODE_REJECT_REASON_XAP_MEAN,ACTIVE_DAYS_CREDIT_MAX,AMT_CREDIT,POS_MONTHS_BALANCE_SIZE,INSTAL_DAYS_ENTRY_PAYMENT_SUM,DAYS_ID_PUBLISH,INSTAL_DAYS_ENTRY_PAYMENT_MEAN,PREV_AMT_DOWN_PAYMENT_MAX,BURO_AMT_CREDIT_SUM_DEBT_MEAN,PREV_APP_CREDIT_PERC_MAX,BURO_AMT_CREDIT_MAX_OVERDUE_MEAN,APPROVED_CNT_PAYMENT_MEAN,REGION_RATING_CLIENT,BURO_DAYS_CREDIT_MAX,ACTIVE_DAYS_CREDIT_ENDDATE_MIN,PREV_DAYS_DECISION_MIN,BURO_DAYS_CREDIT_MEAN,CLOSED_AMT_CREDIT_SUM_MAX,INSTAL_DBD_SUM,BURO_CREDIT_ACTIVE_Closed_MEAN,NAME_EDUCATION_TYPE_Secondarysecondaryspecial,ACTIVE_DAYS_CREDIT_MEAN,BURO_DAYS_CREDIT_ENDDATE_MEAN,BURO_AMT_CREDIT_SUM_MEAN,APPROVED_DAYS_DECISION_MIN,APPROVED_AMT_GOODS_PRICE_MAX,CLOSED_AMT_CREDIT_SUM_SUM,PREV_NAME_YIELD_GROUP_high_MEAN,ACTIVE_DAYS_CREDIT_ENDDATE_MEAN,APPROVED_AMT_ANNUITY_MEAN,INSTAL_DPD_SUM,INSTAL_AMT_INSTALMENT_SUM,PREV_AMT_ANNUITY_MIN,BURO_DAYS_CREDIT_MIN,INSTAL_PAYMENT_DIFF_SUM,INSTAL_AMT_INSTALMENT_MAX,INSTAL_AMT_PAYMENT_MEAN,PREV_AMT_GOODS_PRICE_MIN,INSTAL_PAYMENT_DIFF_MAX,PREV_HOUR_APPR_PROCESS_START_MEAN,INCOME_CREDIT_PERC,YEARS_BEGINEXPLUATATION_AVG,APPROVED_APP_CREDIT_PERC_MEAN,REGION_POPULATION_RELATIVE,POS_COUNT,ACTIVE_AMT_CREDIT_SUM_DEBT_MEAN,INSTAL_DBD_MEAN,INSTAL_AMT_PAYMENT_MAX,FLAG_OWN_CAR,BURO_DAYS_CREDIT_UPDATE_MEAN,CLOSED_AMT_CREDIT_SUM_MEAN,INSTAL_PAYMENT_PERC_SUM,PREV_NAME_YIELD_GROUP_low_normal_MEAN,INSTAL_DPD_MAX,APPROVED_CNT_PAYMENT_SUM,PREV_DAYS_DECISION_MEAN,PREV_NAME_CONTRACT_TYPE_Consumerloans_MEAN,APPROVED_AMT_ANNUITY_MAX,APPROVED_AMT_CREDIT_MIN,BURO_DAYS_CREDIT_ENDDATE_MAX,BURO_AMT_CREDIT_SUM_LIMIT_MEAN,ACTIVE_AMT_CREDIT_SUM_LIMIT_MEAN,ACTIVE_DAYS_CREDIT_ENDDATE_MAX,BURO_CREDIT_ACTIVE_Active_MEAN,APPROVED_HOUR_APPR_PROCESS_START_MEAN,PREV_NAME_TYPE_SUITE_nan_MEAN,PREV_NAME_CONTRACT_TYPE_Revolvingloans_MEAN,BURO_AMT_CREDIT_SUM_DEBT_MAX,PREV_NAME_YIELD_GROUP_low_action_MEAN,INSTAL_DAYS_ENTRY_PAYMENT_MAX,APPROVED_APP_CREDIT_PERC_MIN,DAYS_REGISTRATION,APPROVED_AMT_GOODS_PRICE_MEAN
100001,1.4958290920608492,-1.965222009317331,-1.2337271459290216,-0.745649909641509,0.7172869279841422,-0.15608836772059467,0.4722995626056199,0.3252285041417497,0.040869339491082464,-0.5212989730180386,-0.3408338436843056,-0.03684334899773814,1.046087426647417,-0.7943898900757779,-0.6335567342789424,0.10657993686810363,-0.3400868875003233,1.78089798504465,-0.3752164831938592,-0.21069434686320274,-0.7912917991793286,-0.7082152494678742,0.7204664420994052,0.6846477989719697,1.0497891288808157,0.15773762607364114,-0.8319213202030353,0.4817119198680274,1.3553975177025697,-2.099126152726687,-0.38945564061657534,-0.1993978591915366,-0.2501862526914015,0.16741431833538745,-0.7527712707128793,-0.12966020973450432,0.9345223074665604,-0.17569860449167812,-0.19646317104614935,0.6680137054008952,-0.2857899951251608,-0.8198296532310633,-0.07391573659342592,-1.5590564243498595,0.9067721174841475,-0.20920436330506953,-0.32988371956210794,-0.20884741977641053,-0.8781840587869483,-0.2399525754735228,2.774707683793673,-0.32919611467437837,-1.088540884410208,-0.15427778842665849,-0.7271749583997165,-0.5463625694129729,0.23557614996230197,0.06797148701645322,-0.5032344524395576,-0.6466152340438023,-0.5823123881164989,-0.42914662488845146,0.1374903024970349,-0.6083484510223465,-0.21741937487777527,0.3947239838321035,-0.12431160816498152,-0.8319213202030353,-0.28152778702796216,-0.3547727096040337,-0.5060072061560639,-0.7263795855303131,1.1291234206352914,-0.3021596448651623,-0.5072027868273588,-0.7620951874202669,-0.01615312742303249,-0.8473219218364498,-1.5129789423746949,1.3047184484991232,-1.0723419321930696,-0.5716082454158736,-0.3403757196546557,-0.2689680682588846,-0.3611292321907667,-0.3928449301872593,0.08454781055940282,0.09078839610682062,-1.5592499138819451,-0.6416991712383896,-0.1672212350720416,-0.3716102780012922,-2.357994670418374,0.6723677774714821,-0.03586072550987968,-0.9693479113455403
100005,-1.2119081291715672,-0.3684877243347899,0.485943182522199,-0.47689093810035094,-1.3941422337228317,-0.0634142599091206,0.918126804780739,-0.1821969219477718,-1.0398849835612396,-0.7180894416321543,0.7501226767099654,-0.03684334899773814,-0.8611289029716173,1.2057724215767522,-0.6335567342789424,0.10657993686810363,-0.10265948364327869,-0.5615144766278841,-0.2934144020779388,0.04478828224849611,-0.30244801304026275,-0.6927087530719156,0.9254398939473916,0.6846477989719697,1.0133481191126579,-0.8005239109839463,-0.7555000157716445,0.6434416609751313,0.8490178719835655,0.5577686617438699,-0.3092406937742357,0.052318351849476516,0.0027653850650913568,-0.4038751713751934,-0.1943149833029093,-0.12966020973450432,0.9065969849955947,-0.2450553840037113,0.9455337696708549,1.7648981531679215,-0.5306298084509798,-0.4607995734874809,-0.932795526490369,0.6414136040118041,1.458924864387473,-0.09503916385802191,-0.3091384680726991,0.9356344611453442,-0.8164829957826495,-0.4901935804268642,1.007826072884733,-0.39220329205716853,-0.9959127237210669,-0.2445343273250988,-0.7109970127903794,-0.42748867900991855,1.7736048611131021,0.06797148701645322,-0.5022174609043114,-0.6295765153350764,-0.3652791821619632,-0.42914662488845146,-0.7503133746188471,-0.10396272217938685,-0.04816895924391066,0.7973854203143325,1.0915242548573594,-0.7555000157716445,-0.15845550373517778,1.18748845366426,-0.5049986783904024,-0.7263795855303131,1.2336200093209793,-0.5354538551631941,-0.48009481124119546,-0.7620951874202669,-0.158702686579908,-0.7532707469396669,0.7254983055787001,-0.18187264670632342,-1.0201276807649968,-0.4089117292763183,-0.39036187257217436,-0.2689680682588846,-0.3611292321907667,-0.449350693286553,0.9469772895948927,-0.5837401489694434,1.666907791254461,-0.6416991712383896,-0.012720968031022583,-0.3716102780012922,-0.2171505716996205,0.8874553976186264,-1.1663115660567798,-0.8387815621414848
100013,1.0071981515490591,0.6710962891442527,1.6054487928994172,-0.927638779920441,-1.3941422337228317,-0.580101432077445,-0.10962011961621652,-0.03249574610214645,-1.0343297043305968,2.514381358762754,0.5349538243750128,-0.04474196331050779,0.09247926183789983,0.22178452572930066,-0.6335567342789424,0.3575776027893943,1.6315352152439866,1.78089798504465,-0.19722121409903234,-0.13259608910384446,0.34934370181182484,0.8133697804767519,0.21392755763164567,0.6846477989719697,0.018403800439622576,0.4193354489241519,0.1997662896207409,-2.7129702482787974,-0.32483383449205494,-0.6966616474981515,-0.21491385813555852,-0.4052581455941181,-0.17286169142926835,1.6998591212958925,0.550293399910384,-0.12966020973450432,-1.5594237993635218,-0.031483717403656,-0.4973555491190935,-1.352121001677691,0.8016454166234018,1.1417585307984428,1.4720678852210718,-1.5590564243498595,0.008262067202770826,-0.577198633277214,0.23414218869613426,-0.510394527771054,0.44792561676108406,0.496280356558102,0.1243852674302631,-0.03180935500534558,-0.27987673688237263,0.5045949455319558,1.0542660776859667,-0.43724800205814424,-0.40323811038223384,1.1446508716954382,0.8349997490090679,-0.46162214024361636,-0.6084294413353227,1.0540650666279059,0.6701725087665641,-0.4427914908378054,-0.04816895924391066,-0.13085317474962407,-0.10629869341946098,0.1997662896207409,-0.02435331517422363,-0.6812054582572108,0.8210897286205177,1.3766906723705936,-0.7081573984709264,0.7434275634099511,1.3632475286179124,-0.7620951874202669,0.12639643173384302,0.1872410020281627,0.1649493934043242,-0.18187264670632342,0.0905779088641185,-0.5671796077755613,-0.5985641086228962,-0.006097501862812418,0.00624134022388387,-0.02229099078355175,-1.4678252517044783,0.4280526686449526,0.053828938686257904,-0.6416991712383896,-0.5067337708106013,-0.3716102780012922,0.6258761200238264,0.14083434136113143,0.8217127971441137,0.018443744639918793
100028,-0.02647346880689458,0.6810986679340136,-1.4402986398840474,0.45657267758380715,0.7172869279841422,-0.5806383227855386,-1.3021848796781987,-0.1285550843879041,0.27469609256268296,1.233994290050603,-0.2331581703142538,-0.0476777314621567,-0.47968563704781053,-0.8691085971202689,-0.6335567342789424,0.24155774081428127,-0.30610210233889085,-0.5615144766278841,-0.007864544849216568,0.03313195224897417,-0.38392197739677364,-0.24080602304050971,-2.4691818996693913,-0.41359225280971385,0.43309511741968343,2.944193094317458,0.008713028542263804,-0.8550018255653307,-0.7650282244204125,0.14050489463867102,-0.029231110815327914,-0.3602648561369864,-0.008775469097326532,-0.4038751713751934,-0.2873910312045709,-0.12966020973450432,0.4619399271886809,-0.5395217108592986,-0.27197670222275694,-0.675552195790773,-0.39217279440586655,-0.08988108050735612,-0.030971747098578507,0.6414136040118041,-1.043261221539639,0.5281961998531943,-0.476835511194716,-0.28452526541213186,-0.5477830071215268,-0.19742571265146622,-0.7590555380242069,1.0735848852506529,-0.6437081626205451,0.017209635480378134,-0.16348094119640336,-0.2599980973125878,-0.44813469494460084,0.4900816591647889,-0.41824152391163083,-0.7199578939365097,-0.313736264278311,0.1158168073633381,-0.643776933364941,-0.6993077963000612,0.6708604540181329,-1.6539990021094957,0.4169370094075894,0.008713028542263804,-0.5012742171535923,-0.9370867799852473,-0.42172161936938757,-0.7263795855303131,-0.3742811813696605,-0.4373990874701052,0.793980041308482,-0.7620951874202669,-0.0731729510857827,-0.2359892850073606,-0.36808335326364794,0.11544557233476584,-0.6303194070556278,-0.2163778262065778,2.8643532516453765,0.376202458955357,0.3650258413845976,3.2298714718637167,0.041426336607628685,-0.5837401489694434,1.02167625022718,0.5125082297745367,-0.369364269389725,0.7909424518277948,0.598144978848713,-2.6746699230309763,0.8718214336931784,-0.4840604728457533
100038,-0.4831457765494413,0.0863690738860712,-0.6121151923754135,0.6703011375349744,-1.3941422337228317,0.6120522931113574,-0.5913653528600351,-0.22080537828067012,0.11056284256641913,0.18842349277363063,0.06477732732195972,-0.03684334899773814,-0.8611289029716173,0.26201767567633427,-0.6335567342789424,0.10657993686810363,-0.07502021185544375,-0.5615144766278841,-0.14060356999333742,-0.8575872043109231,1.1640833453769346,-0.6128837457105767,0.20146496466864558,0.6846477989719697,0.018403800439622576,0.3147561363592945,-0.6790787113402537,0.6086531500071592,-0.798745241521308,0.5163856024884153,-0.15939471668680957,-0.017909269409995602,-0.8166976739470533,0.16741431833538745,-0.1943149833029093,-0.12966020973450432,-0.011293755426661237,-0.031483717403656,0.8711819851277336,-0.03334061150580317,-0.021241554974534917,-0.6177266282098414,-0.03176787193336018,0.6414136040118041,0.008262067202770826,-0.027070617929423273,-0.020192072164955673,0.8611208900578647,-0.703144487193088,-0.04087384947781605,1.007826072884733,-0.03180935500534558,-0.32044265005265354,-0.25355998121494283,-0.6277154903638661,0.43937248837602905,-0.008626247776121875,0.06797148701645322,-0.5280241746904455,-0.39635556113153037,0.033388501660347035,-0.42914662488845146,-2.525920728850611,-0.48551285183313875,-0.04816895924391066,-0.6248318589101817,-0.7571318560773297,-0.6790787113402537,-0.02435331517422363,-0.0014411730031786303,-0.5305906194162422,1.3766906723705936,-0.09192619669432374,0.018739244646960432,-0.4394328478619504,-0.7620951874202669,-0.17295764249559556,-0.7532707469396669,0.8556423316225021,-0.18187264670632342,-0.6393669704554817,0.11250443572853652,-0.04804565473082818,-0.006097501862812418,0.00624134022388387,-0.02229099078355175,0.028043124025418677,-2.9445900567363674,0.053828938686257904,-0.6416991712383896,-0.03224175276267325,-0.3716102780012922,-0.20975560071959026,0.127756796746904,0.2991513017038673,-0.5989446035830798
100042,0.6217932245147467,-0.603159862314993,-1.2375609471214546,-0.600195818841409,0.7172869279841422,-0.5772331781143863,-0.8955943483714979,-0.1539830500121922,-4.847776383474561,0.34469011312588316,4.187425019225123,-0.03886140155567104,1.046087426647417,-0.7541567401287442,-0.6335567342789424,0.16368328081258743,-0.5877217121356749,-0.5615144766278841,-0.06902674901690707,-0.2778073418617891,0.8110294998320537,3.3707241095359826,-2.4691818996693913,0.6846477989719697,0.5312055283339545,1.2402182512683233,1.3078752038759078,-3.873727798002149,0.5967646329324215,-1.0118789745920576,-0.0892066381997624,0.21342748721448737,-0.3166343789638674,-0.26088008518803985,1.0777243380198003,-0.12966020973450432,0.5371234876874345,-0.6220778774756979,-1.369827270867283,-0.5219010522349203,0.9698955910288701,1.7623337017459593,-0.589243610531592,0.6414136040118041,-0.9362953319687721,-0.03713402633994965,0.5310208581091983,-1.3847647135006957,2.062034407819855,1.9242221030412971,-0.3664151800444425,-0.24397924895166764,1.0299044707856764,0.062337904929598294,3.5802033519524397,-0.4706704262544518,-1.240880102360109,0.35559073446005357,3.689657256482496,0.11981004467992788,0.21991067001708858,1.6642626401033171,-0.2176311683493179,-0.5011714108767193,0.1147524939110308,-0.8407279469698039,0.3288100798956407,1.3078752038759078,0.06510318316641367,-0.6202720342725304,3.651989748889039,1.3766906723705936,-0.07694671614007678,1.6148308610139108,1.8240831135826894,0.4884959962141816,0.06937660807109282,3.432006535967175,-1.665020217244914,-1.3381101651994485,1.5746971512949157,0.08660361558974011,0.4500440860609087,-0.2689680682588846,-0.3611292321907667,0.5006680065744804,0.6020054979806968,-0.24647587643131136,-0.8423259794071883,-0.0004728373423194839,0.5295253166695796,-0.3716102780012922,0.6203298917888037,-2.6746699230309763,-0.30673369794082384,1.9547918092726757
100057,0.307411581007346,0.9062419086243532,-0.8983611526471746,-0.16200680746716747,-1.3941422337228317,-0.07046639191272856,0.756689537085228,-0.22080537828067012,-0.08589203204449362,-0.425263003849514,-0.05084666239223644,-0.03684334899773814,0.09247926183789983,-0.15295852806306992,-0.6335567342789424,0.10657993686810363,-0.6418117204152392,1.78089798504465,0.013551694442937629,0.5733567024869866,-0.750554817001073,-0.6488887359500841,0.24935602496030232,-0.688152265755135,-2.913871472055734,-0.03494651726261064,-0.6790787113402537,0.6426558499038548,1.711923754084261,0.651874390192494,-0.008230392093409799,-0.4052581455941181,0.5260974332382482,-0.4038751713751934,-0.7062332467620485,-0.12966020973450432,0.3158690096482454,-0.031483717403656,0.4517914504391898,-0.6264342072770168,1.9147800439285394,-0.44415579495632146,1.0211559955251768,-1.5590564243498595,-2.1289715791519286,-0.2037664745522215,-0.03663241495224512,0.44081777814255096,-0.6992285189086932,0.8468891665277505,-0.7590555380242069,-0.03180935500534558,-0.6881142446656038,-0.25355998121494283,-0.665279538288404,-0.4365345105447647,-1.1126041464676322,0.06797148701645322,-0.4342274758579267,-0.4565745209876477,-0.5386687679927934,-0.42914662488845146,0.2262706702086231,-0.30820176974207025,-0.04816895924391066,0.8253749250220782,0.15915856412508161,-0.6790787113402537,-0.5684681456858958,1.0139220848076995,-0.43757453047003797,1.3766906723705936,-1.009386445149992,0.4100984379728005,-0.46654082344811376,-0.7620951874202669,-0.17295764249559556,-0.4476044285251223,0.4466182497705529,1.3047184484991232,-0.5891448180771962,-0.5708925059992576,0.10388447202417175,-0.2689680682588846,0.00624134022388387,-0.02229099078355175,-1.0150497752108463,0.09078839610682062,0.8603683649703595,-0.6416991712383896,-0.5067337708106013,-0.3716102780012922,0.5168002980683805,0.17801098377252514,-1.454650977513398,-0.7596467512662243
100065,0.5354974050625972,-1.072696127885058,0.5281473623592816,1.4749796555562498,-1.3941422337228317,1.3672979032426105,3.0271571088650595,-0.22080537828067012,0.5166032517879457,-0.91238186480547,-0.12747757106118757,-0.03684334899773814,-0.8611289029716173,-0.15295852806306992,-0.6335567342789424,0.10657993686810363,-1.0260260676860529,1.78089798504465,0.9979980822058048,1.2533743801614212,-1.157924638783628,-0.6568953466920102,1.8950872833062666,0.6846477989719697,0.8872061622228808,-0.9189607301708391,-0.9465532768501216,0.642835931607689,0.5792817351764016,-0.2718290084777376,0.9571156429497372,-0.2602823283972976,1.199378375544155,-0.4038751713751934,-1.1716134862703569,-0.12966020973450432,0.8099324072114831,-0.45624557767357005,0.4517914504391898,0.7053705029766435,-0.32145014694397417,-0.8055635573472123,0.3621309259696376,-1.5590564243498595,0.09981337697412443,0.32394073231352566,-0.46799467747172085,0.44081777814255096,-0.590156871818974,-0.014865266405589633,-0.7590555380242069,0.8611406740914893,0.4369666039665039,-0.25355998121494283,-0.6736328445279601,1.4113898962860565,0.7037833889698433,0.06797148701645322,-0.5002709876436799,-0.05828977020383249,0.4308219202076656,-0.42914662488845146,0.6701725087665641,1.0666910175240478,-0.04816895924391066,2.7022155686110407,-1.10791722371121,-0.9465532768501216,-0.30865620971486124,0.13914758577063524,-0.5030684043808065,-0.7263795855303131,0.20596337335068482,-0.38013418919347297,-0.5343107624135222,-0.7620951874202669,-0.17295764249559556,-0.9178603030090371,0.07105977461558131,-0.18187264670632342,-0.2124173589218328,0.007335475199503087,2.461381181869786,-0.202711273022967,-0.27590222676694537,2.7743404301381327,-0.3533010018739993,0.7653169411830846,0.053828938686257904,-0.6416991712383896,-0.23091002414821832,-0.3716102780012922,-1.2764801645889519,1.9049488704502435,-0.005222873448451541,-0.3598501743081372
100066,1.5998621288032358,0.15551342723001296,0.5428757405594034,0.7378904795708138,0.7172869279841422,0.23413927685216665,-0.33102824333953884,-0.22080537828067012,0.7054827456298002,-0.003370884958885401,-0.6996253670921273,-0.03684334899773814,-0.6492159774583912,0.25282152711701233,0.01152827505393638,0.10657993686810363,-0.9591373275529681,1.78089798504465,-0.48125621797375606,-0.37853690634708265,0.8585559790400186,-0.27205405458547,0.05310048811376639,0.07451443687103403,-0.18920520323655,-0.40693084520124184,0.6965047684247813,0.4439602463187834,-0.11753661824210493,0.9211947812255177,-0.4934379791159045,-0.2589972612489982,-0.41636604524444787,0.16741431833538745,0.3920641184775591,-2.09547629280602,0.04520819185273258,-0.06482375281500226,0.8618880120598434,1.055584021605166,-0.09732908104361088,0.04802451303653643,0.26963617936535134,-1.5590564243498595,0.42873677663853604,0.12567514434580995,-0.1320746359518961,0.8518066936719298,-0.029289156247595986,-0.1529237270278047,-0.3664151800444425,-0.36145141589420154,-0.6030097853791324,-0.25355998121494283,-0.27212747974747625,-0.7808841277238003,1.3874942338767462,0.06797148701645322,-0.4882690349357897,-0.43619847536051526,-0.3610826802269915,-0.42914662488845146,0.17694824370218507,0.9163001869316727,-0.03453823363449983,-0.21373150793303755,1.8398855097031257,0.6965047684247813,-0.30635323401789266,-0.28898279074221384,-0.49116633624300743,-0.7263795855303131,0.7525510513471122,0.3411212774649447,0.007848749309744838,0.07163226833603208,-0.17295764249559556,0.8691120200298391,0.9079065198591401,-0.6774030117748057,-0.5617268857380606,-0.3607335197953447,-0.3860679078942377,-0.2689680682588846,-0.3611292321907667,-0.5054830702860718,-0.26042398105479286,0.49550552315257873,0.2330599223049472,-0.0004728373423194839,-0.34146383964853205,0.27425234968153384,0.6129349208087734,0.22481096418730698,0.9617306444155003,-0.33720600127966316
100067,-0.378966876955153,-1.7634812046641366,2.156282565026377,1.2742667107944163,0.7172869279841422,-0.5746116036658573,0.25460694439227766,-0.17764064449233657,-0.10861817435166862,-1.4602864981542205,0.7943906318870071,-0.03684334899773814,-1.6074309449964568,-0.4299925034126445,2.6479626610230933,0.10657993686810363,-1.5639623355025996,1.78089798504465,0.4655271282753229,2.3491085104531857,1.1274200614165046,-0.07288064864265081,-2.4691818996693913,-2.4190740864980067,1.027363892100411,-1.2928143260890614,0.6965047684247813,-2.630476456858745,-0.03636602151772693,-0.5593949659417684,0.43497575748524864,-0.20222733777678892,2.284257389693522,-0.4038751713751934,-0.55332259663789,-0.12966020973450432,0.9173374936382739,-0.2440954285779392,-1.4453408020438905,0.9813020158488168,0.7991551825578422,1.8075096720448205,0.41109873299543637,-1.5590564243498595,0.8208134690385146,0.6833862334124146,-0.3611436066216537,-1.460442559136417,-0.6749326726711042,0.34909253005512475,-0.45177177960526094,-0.4457798940833155,-0.9324480684108429,-0.07304690341806219,-0.0643296351609234,-0.7808841277238003,0.1637416146625148,0.06797148701645322,-0.4016628435770867,-0.7339818370584181,-0.3610826802269915,-0.42914662488845146,-0.4183519996972564,7.582617675426794,-0.04816895924391066,0.6190801838328732,-0.1398127618902101,0.6965047684247813,-0.14397345199020198,-0.5223019873699312,-0.40528091277946643,1.3766906723705936,0.6693987676762562,-0.2873663959602379,1.5801113333072192,0.7059901151071293,-0.01615312742303249,0.516420114166903,0.21672408202609758,-0.8928509965871891,-0.7531155536813562,-0.4958293346816403,2.864463353303785,-0.18026037077557383,-0.24702332973011745,-0.49577503169191994,-0.40247118936652065,0.23533022719459154,-0.2968403770894384,0.11104478594395328,0.1403548052379989,-0.3716102780012922,0.5999937215937206,-2.6746699230309763,-0.8816945104580921,-0.7150217313691694
